name;ctrl1-01;rnase1-01;ctrl2-01;rnase2-01;ctrl3-01;rnase3-01;ctrl1-02;rnase1-02;ctrl2-02;rnase2-02;ctrl3-02;rnase3-02;ctrl1-03;rnase1-03;ctrl2-03;rnase2-03;ctrl3-03;rnase3-03;ctrl1-04;rnase1-04;ctrl2-04;rnase2-04;ctrl3-04;rnase3-04;ctrl1-05;rnase1-05;ctrl2-05;rnase2-05;ctrl3-05;rnase3-05;ctrl1-06;rnase1-06;ctrl2-06;rnase2-06;ctrl3-06;rnase3-06;ctrl1-07;rnase1-07;ctrl2-07;rnase2-07;ctrl3-07;rnase3-07;ctrl1-08;rnase1-08;ctrl2-08;rnase2-08;ctrl3-08;rnase3-08;ctrl1-09;rnase1-09;ctrl2-09;rnase2-09;ctrl3-09;rnase3-09;ctrl1-10;rnase1-10;ctrl2-10;rnase2-10;ctrl3-10;rnase3-10;ctrl1-11;rnase1-11;ctrl2-11;rnase2-11;ctrl3-11;rnase3-11;ctrl1-12;rnase1-12;ctrl2-12;rnase2-12;ctrl3-12;rnase3-12;ctrl1-13;rnase1-13;ctrl2-13;rnase2-13;ctrl3-13;rnase3-13;ctrl1-14;rnase1-14;ctrl2-14;rnase2-14;ctrl3-14;rnase3-14;ctrl1-15;rnase1-15;ctrl2-15;rnase2-15;ctrl3-15;rnase3-15;ctrl1-16;rnase1-16;ctrl2-16;rnase2-16;ctrl3-16;rnase3-16;ctrl1-17;rnase1-17;ctrl2-17;rnase2-17;ctrl3-17;rnase3-17;ctrl1-18;rnase1-18;ctrl2-18;rnase2-18;ctrl3-18;rnase3-18;ctrl1-19;rnase1-19;ctrl2-19;rnase2-19;ctrl3-19;rnase3-19;ctrl1-20;rnase1-20;ctrl2-20;rnase2-20;ctrl3-20;rnase3-20;ctrl1-21;rnase1-21;ctrl2-21;rnase2-21;ctrl3-21;rnase3-21;ctrl1-22;rnase1-22;ctrl2-22;rnase2-22;ctrl3-22;rnase3-22;ctrl1-23;rnase1-23;ctrl2-23;rnase2-23;ctrl3-23;rnase3-23;ctrl1-24;rnase1-24;ctrl2-24;rnase2-24;ctrl3-24;rnase3-24;ctrl1-25;rnase1-25;ctrl2-25;rnase2-25;ctrl3-25;rnase3-25
RTCB_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;198841;141169;21745.2;35747.8;22916;36990.9;64760.78;265358.7;700203.3;3422873;52763.66;2209498;487904.92;1730107.2;507097.11;1608030.1;663463.02;3944702.5;6539213.37;4317401.04;2835093.227;5409802.09;4040836.19;5425950.55;7101022;2574687.78;6378111.6;4200857.69;7061304.4;536633.228;5161799.6;1554823.166;3782404.48;1982877.18;4966056.98;1846642.51;2665569.445;820844.97;2811575.231;1156491.906;2631723.712;1217257.84;655053.09;444015.01;760310.69;396752.13;764447.17;455767.83;1101767.8;335089.95;602053.4;351839.9;758907.1;442605.5;473459.61;150303.37;518375.38;209225.6;583282.44;213957.17;307293.1;66401;272961.9;77268.64;257163.7;80156.77;303443.6;68732.5;283075.4;59169.3;259855.8;63307.1;198410.7;19843.84;156066.3;69451.08;123646.2;28639.27;289529.2;32408.8;221676.5;42755.99;223243.7;46015.65;179118.7;27694.1;164216;26416.59;170728.8;31432.37;50863.8;11928.7;49296.4;11809;53373.9;9516.86;73777.65;117779.08;60893.92;54603.473;50082.249;38683.68;37043.02;108949.74;31292.92;90786.249;24501.09;52179.52;57699.04;391234.82;74309.636;113904.61;53348.451;134521.43
RU2A_HUMAN;0;0;0;0;0;0;0;0;0;99193.6;424.842;2142.887;945.278;26448.067;1912.976;29278.278;3091.764;343360;7989.78;152302.56;16632.58;214478.484;18431.95;1216047.84;22822.35;145929.29;5010.943;652969.4;9207.53;1182252.7;383836.49;977930.405;72613.468;2854859.69;80719.317;2717405.73;93709.1;314848.9;10705.81;301144.74;18037.165;356252.63;60954.54;75946.4;471568.37;1413380.5;68332.72;1403922.4;595345.6;394145.1;523591.7;445045.1;782708.4;635842.3;1768001.87;240547.33;797292.33;274228.38;1243474.02;264168.76;1029045.46;169860.34;980132.93;211560.73;1027064.09;19207.014;786313.5;193234.58;543086.9;151854.06;681765.9;148662.39;3271890.71;556385.843;3679314.94;990442.2;3131526.46;1080353.104;388087.2;82615.65;412043.5;165971.85;432348.3;173858.14;213066.7;44632.39;243591;61341.18;266504.7;57712.93;245287.4;21533.44;270401.7;27263;301102.3;28927.18;435294.9;20230.57;360884.34;30714.661;322777.17;26161.67;84056.2;4750.8;81237.8;6119.16;77304.4;6208.1;149284.1;3931.77;130907.9;4220.012;99495.07;4735.08;173373.11;5258.02;130308.63;7826.36;140226.44;3225.92;73551.47;1500.913;62360.3;1535.093;67004.281;3010.61;26272.26;994.556;26378.3;1954.01;31799.03;659.732;6128.34;1800.11;6268.64;910.987;5406.16;496.076;9081.28;4167.98;7797.25;3740.33;7106.69;1130.64;5674.16;5489.806;8119.32;2592.97;6088.82;2800.601
RU2B_HUMAN;0;0;0;0;0;17895.4;0;0;451.809;55837.47;0;0;549.971;22686.16;627.688;27619.53;1551.639;227360.3;11804.71;92835.82;15994.34;128405.79;18511.4;702340.9;42249.74;171072.9;10609.56;456849.71;11853.54;907012.6;106187.293;245659.05;29461.14;2009431.2;35641.17;1984853.3;1257253.8;568978.1;86943.4;516350.6;89370.9;717106.1;11715.8;76267.17;184625.435;1527731.2;20858.2;1361933;101505;222330;63104.4;184373;102576;339704;2571794.1;763565.64;1280029;881299.77;1839847.3;862993.35;579858.3;179219.4;513326.3;331630.89;546205.5;63887.48;1092922.8;264059.44;782342.5;322282.92;1022565.8;258701.61;1057155.35;199555.588;1176408.35;329546.06;1090914.29;312738.49;154027.2;22652.76;188464.3;56818.9;201628.8;52713;83151.4;8704.18;109577;10969.5;105285;8723.55;240765.9;12502;277846.7;16120.712;299745.5;16859.92;339929;2241.97;193430;7122.36;175917;4394.62;151674;2997.96;133284;3278.67;144079;2848.62;150584;922.782;118582;2070.04;96761.2;1925.19;56829.4;653.432;42356.1;729.151;45540.9;1332.2;43902.5;387.437;45441.4;1087.56;45391.8;794.926;42838.8;1032.25;42894.2;3691.73;39119.3;1710.57;7927.07;909.874;6810.46;0;4294.77;648.587;26494.65;15449.73;25733.05;14159.53;24965.85;6465.59;7519.13;5820.55;9415.64;941.208;5891.97;2862.24
RUSD4_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8076.05;46638.2;3357.5;32824.7;4931.76;34392.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;243249;18826.3;292469;19251.8;264970;21598.3;303641;11705.9;312146;17541.8;253908;14620.5;237747;11092.5;228114;15320.6;239013;11555.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RUVB1_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80770.3;5916.94;5343.17;35898.6;4931.21;32534.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2848056.1;2822621.33;1186209.27;1184371.08;1451292.91;1629713.21;3515140.92;2830716.27;3000897.32;3184194.5;3346755.75;565143.437;5748370.68;6303417.79;4274930.06;6362547.45;5744287.26;7200140.41;2096869.7;2102539.78;1972449.88;3026665.37;1912681.8;3479967.38;987952.108;1201026.739;1136905.06;2160359.891;1186799.61;2183053.417;438433.835;597839.458;533585.56;953233.23;542396.918;841863.42;206346.42;186281.72;259405.99;278980.1;273480.61;290180.45;218128.8;71176.42;191116.47;118892.66;161043.44;94055.76;327640.3;61665.847;340189.38;73510.043;351872.52;73955.65;903705;36595.376;802426;57278.221;580739.17;43235.923;560406.75;20428.339;432919.89;38574.809;465567.78;27999.482;472026.05;14208.791;389261.23;15252.777;387876.31;18532.683;343285.37;14049.997;332601.44;21297.059;342608.64;14818.184;115205.74;19949.91;97050.34;10708.68;82249.48;6125.452;83486.68;36700.09;75205.4;20494.48;60159.73;15739.774;72123.41;154523.38;95001.07;49253.504;73931.13;79580.04
RUVB2_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1480015.9;1460652.5;661180.8;536929;769881.6;744531.7;1406021.09;1314701.74;1490522.51;1702656.73;1624435.09;202346.55;2029766.59;2403312.34;1634526.64;2013903.58;1916395.85;2246878.01;811221.63;841503.04;941030.15;1365456.43;824060.22;1769172.32;232060.77;276025.67;264640.29;492515.31;319762.09;531140.3;95727.88;98149.27;97947.96;146491.092;109782.65;137430.88;20659.58;14348.17;25522.48;27599.27;28115.27;22986.67;41642.3;17593.88;49525.26;22311.93;41145.9;20026.75;29546.2;5926.67;34812.1;6919.55;37834.5;6482.65;96876.84;2420.438;91551.86;4980.219;65289.14;3524.984;79809.83;2376.436;67952.324;5514.753;75248.15;4781.49;73937.23;3536.427;81530;3796.275;70959.32;5785.862;55574.11;4031.846;72826.24;5522.16;65735.56;2779.324;0;0;0;0;0;0;0;0;0;0;0;0;964.937;3165.79;2215.81;878.16;1790.98;884.385
RUXE_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;536.78;412.282;720.343;795.407;7989.94;3462.91;3153.25;3626.42;4089.45;3895.988;43071.54;7294.87;5681.34;632.368;7182.49;810.849;15100.6;141526.8;38873.13;15337.03;366156.5;11744.322;183602.7;172287.11;178851.4;25236.43;72761.76;20705.794;121432.5;8308.145;60821.573;109313.1;423035.6;10738.279;344627.5;116755.3;401160.4;71410.51;413064.8;118977;748700.5;560684.1;769420.5;252006.12;846049.2;362046.5;912142.1;188318.6;108233.55;153694.7;180455.1;167241.9;16273.601;392929.8;133629.53;250744.09;170072.94;339391.74;136351.35;330504.5;68138.85;305521.89;94263.42;266583.97;91928.21;135263.34;37845.28;118768.94;50383.13;84976.98;52151.64;90494.62;24809.293;104052.37;34375.547;107286.23;32655.012;56221.57;5049.866;64542.3;6634.99;75555.63;6104.41;218428.78;16595.761;204279.65;17222.768;171537.35;19209.237;21066.83;918.058;16289.25;370.152;17064.47;493.792;22940.24;571.277;17722.62;0;13864.21;375.328;43511.5;1265.19;34994.38;1104.11;39910.97;2573.494;25750.28;455.157;27995.74;414.818;29364.57;542.611;1966.12;0;849.077;0;1658.63;0;10165.872;4431.394;10516.018;848.332;8391.26;644.186;9159.7;3387.75;7708.33;2346.32;5974.73;556.985;3106.726;13169.29;2924.604;2087.058;2968.004;4936.78
RUXF_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55723.53;86367.69;24147.8;87715.33;44435.57;105144.73;9950.09;8811.67;11577.43;13959.84;11220.96;0;35310.93;11452.68;26224.79;12912.8;28120.85;9078.78;68115.5;13568.233;72252.69;22697.41;54093.54;21961.47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
S10A8_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;940.238;814.703;1814.4;1072.77;1762.5;17164.3;16583.9;20312.3;23342;27577.8;17811.1;111871;73153.9;38393;20008.33;173904.6;26011.84;275664.6;112063;27073.5;21901.6;107102;18346.7;114016;181295;41951.8;25337;18720.9;26480.4;37885.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
S23IP_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40006.9;19610.1;211298;261424;63894.7;217198;721247.02;537791.373;848418.83;699224.47;1090019.66;1449907.41;893403;521870.6;555907.8;705658.4;769732.3;601549.7;344242.79;249374.18;384836.94;419041.19;411031.22;75843.364;80261.06;79614.79;70798.02;127891.56;113469.11;112584.45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
S27A4_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2447.35;3295.2;23834.3;36235.5;3892.97;27777.2;156953;148611.69;154522.8;106679.9;222292.2;272712.1;982570.59;725441.238;528791.19;663012.69;671693.079;686006.336;657195.88;617928.94;660607.44;764491.39;657188.39;121146.707;968328.3;927446.5;645204.21;969896.28;943247.8;951575.95;847836;757051.37;883111.72;975924.6;810682.2;983932.36;244238.89;202033.32;242343.97;339152.44;257192.66;336728.62;119590.97;75739.717;151454.23;115540.57;135299.99;113540.42;95432.32;41755.13;101974.1;62387.61;104395.63;65808.08;353730.9;72587.762;334135.05;110256.229;276474.49;91836.386;30963.73;5576.35;25238.242;5831.766;23519.614;7299.471;8489.89;864.597;7087.66;1085.44;6572.53;1998.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8480.69;21041;10334.2;8555.53;7667.1;9664.98
S30BP_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18317.9;699.016;22611.2;1309.04;27536.1;3335.69;21733.5;3684.54;33707.3;3934.18;27928.4;3716.44;149131;3343.87;194574.1;6885.85;188970;6300.32;535878.14;0;457130.59;8122.606;394939.28;5285.29;5124.23;0;4217.38;0;3261.7;0;13332.2;0;13408.1;0;14479.3;0;7185.35;0;11813.2;2647.36;7809.82;0;32143.7;10899.1;26615.8;6940.62;23573.5;4127.12;0;0;0;0;0;0;14922.6;25118.5;21065.5;8872.23;21958.9;9205.58
S61A1_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2190.43;2770.28;0;4180.85;22285.8;30042.1;20132.9;17418.3;26604.8;18662.8;1519656.8;1098458.68;636169.67;667480.45;778893;802509.63;835004.55;916040.199;841428.05;919813.76;857535.66;53131.61;1006538.4;1276901.1;900243.8;1076931.6;962665.1;1049446.5;1066100.9;1087647.5;1178266.1;1336139.5;1019640.4;1374299;86221.92;102534.77;107050.24;118643.28;116393.27;117811.63;44229.786;39782.128;56707.12;55361.184;54408.06;57745.53;25821.58;16536.37;25656.71;22342.76;28570.94;25548.08;131850.8;47104.14;132958.6;101858.04;127744.4;76461.9;132092.8;34412.31;116451.4;45343.2;124130.2;44377.5;44162.5;3531.85;44258.8;13238.9;26997.2;6560.42;35967.61;0;37836.75;5531.064;38559.49;1797.38;85616.1;4603.036;79585.9;4888.43;84382.5;7503.42;61017.2;3073.79;61646.8;5755.21;60306.7;3727.43;22548.3;4028.16;22200.8;4052.3;19974.16;3528.67;38606.74;25464.19;38233.15;12557.95;30135.98;14867.924;7459.98;25604.8;11827.78;7768.31;8765.55;15346.17
SAC1_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;504396.9;46362.55;32517.02;36587.34;33661.6;37517.48;55824.16;51205.095;1307441.8;1387830.3;48498.95;1207555.9;668572.9;587571.34;520721.65;474635.45;956774.4;1181876.1;1355706.1;1025525.4;561638.01;863044.9;890630.6;887684.1;1193732.58;1166677.76;1154692.18;1686914.26;1199865.47;157703.44;1280942.3;1317332;933632.8;1407878;1183596.7;1427076.2;1062203;763856.11;1035707.13;1060068.37;1007902;1153831.06;558498.39;488477.6;624513.46;749558;680356.58;799953;438240.49;364249.12;549251.991;546258.12;552829.12;539070.83;199326.1;130081.66;263645.5;201087.61;283481.2;220720;378938.3;137670.215;477180.28;198917.12;348316.22;148025.92;111044;21534.7;105665;35185.5;107713;43100.2;154978;13128.1;151879;13859.4;119764;19396.7;2768.59;0;3020.39;0;1890.31;0;120493;6753.59;115479;5450.38;120713;7076.03;96264.5;7369.85;106473.167;8073.97;98326.823;3068.54;0;0;0;0;0;0;44290.8;31571;43617.1;19598.2;36913.2;16692.9;15203.5;52795.2;24682;20047.3;21338.5;21513.6
SAE1_HUMAN;0;0;0;0;0;7306.86;1067.308;605.893;0;38749.9;2776.156;0;1762.46;4884.26;1992.01;6460.04;10262.9;49222.3;58616.894;66625.6;96566.47;90099.305;68896.275;385798.78;674213.26;117656.646;133705.34;355096.86;160990.912;820228.06;1317865.1;140332.836;162627.959;934337.13;176909.35;867600.26;1938016.4;337566.8;173869.94;231905.73;170430.82;279324.88;9747.02;2140.307;160966;125293.1;12058.71;128974.1;92846.57;50896.87;75684.34;61249.8;160230.79;92620.71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SAE2_HUMAN;0;0;0;0;0;0;0;0;795.757;100566;669.981;0;29376.97;37803.37;46817;40964.31;79742.2;945591;185143.1;125164.36;400592.8;157450.5;204575.5;1736726;1104205.8;218685.86;189551.98;526141.7;187791.24;1054181.1;3848928;547760.265;415302.844;3215817.7;329296.54;2501090.61;9210582.4;1769302.17;691427.49;1819583.33;761419.4;2141225.12;204000.91;70127.71;4007312.8;2875485.6;155715.99;3042072.9;214869.15;142407.47;249267.04;140579.49;417585.6;319723.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SAFB1_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;171393.845;131237.58;234757.021;144898.56;358899.31;1000457.8;1032621.73;582999.6;1469851.53;801841.2;1365019.19;3134614.5;1579950;234733;775712;531661;558671;1304820;2645097.4;650028.84;712649.1;2762000.1;595403.83;2889290.4;48827.96;212502.6;6164.46;212781.2;8534.82;241941.8;110348.71;101203.81;443775.7;1779226;162895.57;1759145;18083.4;18662;15401.7;20917.7;25558.2;35751.5;2444678.53;1105838.56;1589267.3;1266237.54;2104812.02;1206022.6;2150458.53;790908.86;2036266;844951.11;2204382.22;204684.75;1318076.44;333079.82;1023195.7;393532.69;1306957.34;303198.73;1597864.02;499159.35;1861075.56;609400.05;1665542.14;575928.19;149314.12;67392.266;169463.12;52926.566;178141.2;67299.244;158274.91;41420.93;188639.36;42362.975;193008.91;48334.88;52063.3;8530.46;62098.4;7886.85;64757.4;10225.4;159129;18733.8;146861;23896.6;121928;24466.8;127114;17115.8;128599;13192.2;111284;17223.1;101681;10302.3;96525.3;12156.9;74090;13188.2;58482.9;6679.78;51609.4;9762.25;51172.9;7419.94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17535.38;42984.87;15873.6;41212.092;13379.59;20324.207;15948.01;81742.9;21355;34007.6;15733.51;36224.2
SAFB2_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;3711.83;4045.21;4170.731;4845.56;5810.12;38764.6;8870.63;9803.9;7916.83;15867.1;8813.69;94220.5;0;0;0;0;0;0;33515.6;37831.6;43835.19;131003.9;27271.72;170483.5;32269.3;123948;0;137732;0;144943;23846.19;19676.81;206723.3;346281;27070.37;329893;18083.4;18662;15401.7;20917.7;25558.2;35751.5;498759.4;188111.86;341377.37;221038.04;403713.22;193786.4;716744.62;261100.36;646429.5;285503.84;677682.12;65534.25;394599.2;126378.79;300592.1;136266.4;405276.7;123876.4;563626.2;180871.13;612958.2;229537.33;561423.1;249032.62;147514.1;66429.6;168378.5;52264.4;175850.9;66856.6;123800.6;33301;145892.9;33745.2;153375.9;38932.9;75326.2;11708.26;92064.2;13727.11;98333.4;13315.01;350982;48609.5;396706;57397.6;346417;53744.1;224964.3;32335.3;272134;23447.5;243195;35391.2;101681;10302.3;96525.3;12156.9;74090;13188.2;58482.9;6679.78;51609.4;9762.25;51172.9;7419.94;27950;1308.92;21561.9;1712.36;21781;1491.37;0;0;0;0;0;0;44307.8;43585.8;35287.7;18627.5;30593.6;15451.6;54391.68;114659.27;47985.1;94555.192;44276.39;58775.807;15948.01;81742.9;21355;34007.6;15733.51;36224.2
SAHH_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56999.83;112932.857;762049.4;1186449.3;46292.401;771759.7;4871376.68;4288926.9;3380489.29;4090752.95;7199191.2;9911223.13;16094333.74;6596679.27;7096939;8052810.253;11442506.88;8151617.2;1868675.6;1168289.38;2344701.5;3139374.81;2301830.42;174893.004;601406.6;489152.78;621615.28;666096.64;680151.03;542190.63;0;0;0;0;0;0;3776.03;2348.27;3458.06;3351.65;2780.79;1249.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SAHH2_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107178;12297.9;13137.3;179238;13773.5;52927.2;2125336.6;379163.4;183283;225819.1;182056.2;315343;217629.38;67417.31;2706750;2240228;176689.7;2238716;170701;86761.2;181376;146392;250864;207335;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SAP_HUMAN;0;0;0;0;0;0;739.432;872.877;656.715;47521.2;2363.65;706.424;5587.93;14600.4;8387.42;11912.7;8135.66;57370.8;59612.28;82018.2;118780.4;101717.9;82183.2;396914.7;177840.3;112025.2;59720.77;90992.26;28342.94;201951.6;1980664.07;660911.03;767917.498;1803875.93;716379.833;1579232.32;3163150.5;1144166.01;1157960.36;1389775.83;1199755.12;1678977.02;150317.2;51881;1236772;959201;142430.9;1038860;138662.3;109253.5;200275.5;116475.9;270372;254297;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SAP18_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3420.57;14885.7;1222.39;16657.2;3447.23;15952.9;2254.58;8173.95;1298.48;10481.2;2573.98;9777.35;2086.63;8334.28;3012.64;9015.71;2857.14;10542.4;3057.21;7448.74;4804.53;8783.15;4482.27;10174.6;3488.28;3428.26;4126.49;3282.66;4266.43;3812.89;398.22;0;0;0;819.598;0;43311.1;10828.667;54940.56;9811.46;48557.11;9024.562;105478.7;8633.132;102887.2;9696.489;91030.47;11900.858;18884.78;1907.016;16719.07;2812.308;16549.48;2475.73;2510.57;0;2901.31;0;2342.77;0;7299.027;684.351;5565.69;437.151;7891.314;374.04;29389.562;10433.72;25247.713;7987.93;22354.9;4506.97;39436.17;28570.46;37111.35;21984.51;32223.44;13819.01;0;0;0;0;0;0
SART3_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13716.8;217896;9938.69;29291.9;12992.2;95326.5;262266.07;2765184;148911.66;2462682.4;158603.34;2819307.8;848098.8;1246180.4;779970.6;2140713.7;811684.5;501082.53;3173006.5;943308.8;2522959.69;1669124.7;3468594.9;1446309.47;4506121.82;740777.7;5025349.84;1238579.79;4555068.68;1021400.61;328859.1;46594.4;377742.5;97782.67;330704.2;78566.04;51840.79;26415.73;50496.83;38790.21;63813.89;32016.616;11609.6;997.895;13768.4;4619.22;20511;3189.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SAS10_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;133935;5622.42;113810;8317.76;111009;4460.79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1586.82;31973.2;4501.39;7388.75;1438.58;9583.3
